광역지자체 명,기초지자체 명,광역지자체 지출액,광역지자체 지출액 비율,기초지자체 지출액,기초지자체 지출액 비율
대구광역시,달서구,1.438978084E9,4.4,1.94829954605E11,13.5
대구광역시,달성군,1.438978084E9,4.4,7.1368918508E10,5.0
대구광역시,동구,1.438978084E9,4.4,4.37009113245E11,30.4
대구광역시,북구,1.438978084E9,4.4,1.52702348735E11,10.6
대구광역시,서구,1.438978084E9,4.4,7.7885195277E10,5.4
대구광역시,수성구,1.438978084E9,4.4,1.70869470816E11,11.9
대구광역시,중구,1.438978084E9,4.4,2.80025297299E11,19.5
대전광역시,대덕구,9.77050809E8,3.0,3.8726834677E10,4.0
대전광역시,동구,9.77050809E8,3.0,3.46450247874E11,35.5
대전광역시,서구,9.77050809E8,3.0,2.28543669498E11,23.4
대전광역시,유성구,9.77050809E8,3.0,2.6110749135E11,26.7
대전광역시,중구,9.77050809E8,3.0,1.02222565225E11,10.5
부산광역시,강서구,2.422827075E9,7.4,1.1990019984E11,4.9
부산광역시,금정구,2.422827075E9,7.4,9.8764435273E10,4.1
부산광역시,기장군,2.422827075E9,7.4,3.20199171628E11,13.2
부산광역시,남구,2.422827075E9,7.4,8.4861934418E10,3.5
부산광역시,동구,2.422827075E9,7.4,6.9808955481E10,2.9
부산광역시,동래구,2.422827075E9,7.4,1.37047859867E11,5.7
부산광역시,부산진구,2.422827075E9,7.4,3.20736752911E11,13.2
부산광역시,북구,2.422827075E9,7.4,1.78500007707E11,7.4
부산광역시,사상구,2.422827075E9,7.4,9.3779380235E10,3.9
부산광역시,사하구,2.422827075E9,7.4,6.5754487535E10,2.7
부산광역시,서구,2.422827075E9,7.4,3.852992309E10,1.6
부산광역시,수영구,2.422827075E9,7.4,1.2514584056E11,5.2
부산광역시,연제구,2.422827075E9,7.4,1.24876678107E11,5.2
부산광역시,영도구,2.422827075E9,7.4,2.8054952419E10,1.2
부산광역시,중구,2.422827075E9,7.4,1.37304696298E11,5.7
부산광역시,해운대구,2.422827075E9,7.4,4.79561799762E11,19.8
서울특별시,강남구,9.14503739E9,27.9,1.368649066741E12,15.0
서울특별시,강동구,9.14503739E9,27.9,1.80748154821E11,2.0
서울특별시,강북구,9.14503739E9,27.9,1.15649074178E11,1.3
서울특별시,강서구,9.14503739E9,27.9,4.7051383275E11,5.1
서울특별시,관악구,9.14503739E9,27.9,1.8771968586E11,2.1
서울특별시,광진구,9.14503739E9,27.9,2.21228930841E11,2.4
서울특별시,구로구,9.14503739E9,27.9,2.19327964416E11,2.4
서울특별시,금천구,9.14503739E9,27.9,2.47504918852E11,2.7
서울특별시,노원구,9.14503739E9,27.9,2.17385329002E11,2.4
서울특별시,도봉구,9.14503739E9,27.9,9.0331728079E10,1.0
서울특별시,동대문구,9.14503739E9,27.9,1.63278698913E11,1.8
서울특별시,동작구,9.14503739E9,27.9,1.50414365444E11,1.6
서울특별시,마포구,9.14503739E9,27.9,4.52372518872E11,4.9
서울특별시,서대문구,9.14503739E9,27.9,1.80258949356E11,2.0
서울특별시,서초구,9.14503739E9,27.9,9.1603476104E11,10.0
서울특별시,성동구,9.14503739E9,27.9,2.76215335209E11,3.0
서울특별시,성북구,9.14503739E9,27.9,1.37724537076E11,1.5
서울특별시,송파구,9.14503739E9,27.9,6.20038594969E11,6.8
서울특별시,양천구,9.14503739E9,27.9,1.68885713801E11,1.8
서울특별시,영등포구,9.14503739E9,27.9,6.10866180174E11,6.7
서울특별시,용산구,9.14503739E9,27.9,3.48609654688E11,3.8
서울특별시,은평구,9.14503739E9,27.9,1.41970686941E11,1.6
서울특별시,종로구,9.14503739E9,27.9,4.19306714511E11,4.6
서울특별시,중구,9.14503739E9,27.9,1.132684587042E12,12.4
서울특별시,중랑구,9.14503739E9,27.9,1.07317406924E11,1.2
세종특별자치시,세종특별자치시,9.0712475E7,0.3,9.0712475493E10,100.0
울산광역시,남구,4.63125394E8,1.4,1.92353793621E11,41.5
울산광역시,동구,4.63125394E8,1.4,3.8591316245E10,8.3
울산광역시,북구,4.63125394E8,1.4,7.8532606271E10,17.0
울산광역시,울주군,4.63125394E8,1.4,9.9663445524E10,21.5
울산광역시,중구,4.63125394E8,1.4,5.3984232231E10,11.7
인천광역시,강화군,1.375793104E9,4.2,5.5246966504E10,4.0
인천광역시,계양구,1.375793104E9,4.2,8.3607528794E10,6.1
인천광역시,남동구,1.375793104E9,4.2,1.94916010991E11,14.2
인천광역시,동구,1.375793104E9,4.2,5.2713210901E10,3.8
인천광역시,미추홀구,1.375793104E9,4.2,1.94661238151E11,14.1
인천광역시,부평구,1.375793104E9,4.2,1.57271365962E11,11.4
인천광역시,서구,1.375793104E9,4.2,1.51740292675E11,11.0
인천광역시,연수구,1.375793104E9,4.2,2.49331661574E11,18.1
인천광역시,옹진군,1.375793104E9,4.2,1.4062051043E10,1.0
인천광역시,중구,1.375793104E9,4.2,2.22242777544E11,16.2
전라남도,강진군,8.2337941E8,2.5,1.2068109094E10,1.5
전라남도,고흥군,8.2337941E8,2.5,1.1395090176E10,1.4
전라남도,곡성군,8.2337941E8,2.5,1.550888983E10,1.9
전라남도,광양시,8.2337941E8,2.5,5.6308848244E10,6.8
전라남도,구례군,8.2337941E8,2.5,8.995907037E9,1.1
전라남도,나주시,8.2337941E8,2.5,4.7115511266E10,5.7
전라남도,담양군,8.2337941E8,2.5,4.5485173341E10,5.5
전라남도,목포시,8.2337941E8,2.5,1.05474266996E11,12.8
전라남도,무안군,8.2337941E8,2.5,6.774512962E10,8.2
전라남도,보성군,8.2337941E8,2.5,1.3925213431E10,1.7
전라남도,순천시,8.2337941E8,2.5,1.03237556465E11,12.5
전라남도,신안군,8.2337941E8,2.5,7.772087209E9,0.9
전라남도,여수시,8.2337941E8,2.5,1.59894820544E11,19.4
전라남도,영광군,8.2337941E8,2.5,1.6735057802E10,2.0
전라남도,영암군,8.2337941E8,2.5,2.5551840596E10,3.1
전라남도,완도군,8.2337941E8,2.5,9.909433175E9,1.2
전라남도,장성군,8.2337941E8,2.5,2.0092200153E10,2.4
전라남도,장흥군,8.2337941E8,2.5,1.2287176202E10,1.5
전라남도,진도군,8.2337941E8,2.5,1.5900272915E10,1.9
전라남도,함평군,8.2337941E8,2.5,1.3278425205E10,1.6
전라남도,해남군,8.2337941E8,2.5,2.0994755786E10,2.5
전라남도,화순군,8.2337941E8,2.5,3.3703644435E10,4.1
전라북도,고창군,7.40541527E8,2.3,2.4122993581E10,3.3
전라북도,군산시,7.40541527E8,2.3,9.9913591997E10,13.5
전라북도,김제시,7.40541527E8,2.3,3.4649885309E10,4.7
전라북도,남원시,7.40541527E8,2.3,3.2115463727E10,4.3
전라북도,무주군,7.40541527E8,2.3,1.5039823681E10,2.0
전라북도,부안군,7.40541527E8,2.3,2.3210168883E10,3.1
전라북도,순창군,7.40541527E8,2.3,7.798799673E9,1.1
전라북도,완주군,7.40541527E8,2.3,4.3747984179E10,5.9
전라북도,익산시,7.40541527E8,2.3,6.6520620587E10,9.0
전라북도,임실군,7.40541527E8,2.3,1.382799515E10,1.9
전라북도,장수군,7.40541527E8,2.3,5.714767687E9,0.8
전라북도,전주시 덕진구,7.40541527E8,2.3,1.19469287626E11,16.1
전라북도,전주시 완산구,7.40541527E8,2.3,2.16379035497E11,29.2
전라북도,정읍시,7.40541527E8,2.3,2.9798259913E10,4.0
전라북도,진안군,7.40541527E8,2.3,8.232849904E9,1.1
제주특별자치도,서귀포시,1.035512158E9,3.2,3.55466537828E11,34.3
제주특별자치도,제주시,1.035512158E9,3.2,6.80045619717E11,65.7
충청남도,계룡시,1.002044414E9,3.1,1.4288222866E10,1.4
충청남도,공주시,1.002044414E9,3.1,6.0994207921E10,6.1
충청남도,금산군,1.002044414E9,3.1,1.5967175389E10,1.6
충청남도,논산시,1.002044414E9,3.1,3.5639318329E10,3.6
충청남도,당진시,1.002044414E9,3.1,7.9418315243E10,7.9
충청남도,보령시,1.002044414E9,3.1,5.6306563307E10,5.6
충청남도,부여군,1.002044414E9,3.1,4.6006607064E10,4.6
충청남도,서산시,1.002044414E9,3.1,6.6292999343E10,6.6
충청남도,서천군,1.002044414E9,3.1,1.390953653E10,1.4
충청남도,아산시,1.002044414E9,3.1,1.29349927982E11,12.9
충청남도,예산군,1.002044414E9,3.1,2.9955142903E10,3.0
충청남도,천안시 동남구,1.002044414E9,3.1,1.59087905204E11,15.9
충청남도,천안시 서북구,1.002044414E9,3.1,2.04720417115E11,20.4
충청남도,청양군,1.002044414E9,3.1,4.970885753E9,0.5
충청남도,태안군,1.002044414E9,3.1,5.1785532121E10,5.2
충청남도,홍성군,1.002044414E9,3.1,3.3351657097E10,3.3
충청북도,괴산군,9.04946623E8,2.8,1.1941916744E10,1.3
충청북도,단양군,9.04946623E8,2.8,2.4108323485E10,2.7
충청북도,보은군,9.04946623E8,2.8,1.5616373941E10,1.7
충청북도,영동군,9.04946623E8,2.8,8.072637575E9,0.9
충청북도,옥천군,9.04946623E8,2.8,1.4514203559E10,1.6
충청북도,음성군,9.04946623E8,2.8,6.5010359566E10,7.2
충청북도,제천시,9.04946623E8,2.8,5.9982611382E10,6.6
충청북도,증평군,9.04946623E8,2.8,1.7251743191E10,1.9
충청북도,진천군,9.04946623E8,2.8,5.2292484393E10,5.8
충청북도,청주시 상당구,9.04946623E8,2.8,1.01528661119E11,11.2
충청북도,청주시 서원구,9.04946623E8,2.8,1.02469898779E11,11.3
충청북도,청주시 청원구,9.04946623E8,2.8,1.05223904197E11,11.6
충청북도,청주시 흥덕구,9.04946623E8,2.8,1.90864966854E11,21.1
충청북도,충주시,9.04946623E8,2.8,1.3606853858E11,15.0
