광역지자체 명,기초지자체 명,광역지자체 지출액,광역지자체 지출액 비율,기초지자체 지출액,기초지자체 지출액 비율
서울특별시,도봉구,5.624785677E9,29.7,4.9902862075E10,0.9
서울특별시,동대문구,5.624785677E9,29.7,9.2946490991E10,1.7
서울특별시,동작구,5.624785677E9,29.7,8.4788012755E10,1.5
서울특별시,마포구,5.624785677E9,29.7,2.72058560883E11,4.8
서울특별시,서대문구,5.624785677E9,29.7,1.02741001922E11,1.8
서울특별시,서초구,5.624785677E9,29.7,5.62207012419E11,10.0
서울특별시,성동구,5.624785677E9,29.7,1.58296718008E11,2.8
서울특별시,성북구,5.624785677E9,29.7,7.981475329E10,1.4
서울특별시,송파구,5.624785677E9,29.7,3.99437583007E11,7.1
서울특별시,양천구,5.624785677E9,29.7,9.1439754934E10,1.6
서울특별시,영등포구,5.624785677E9,29.7,3.73432900091E11,6.6
서울특별시,용산구,5.624785677E9,29.7,2.33373410843E11,4.1
서울특별시,은평구,5.624785677E9,29.7,7.8527149537E10,1.4
서울특별시,종로구,5.624785677E9,29.7,2.60396050083E11,4.6
서울특별시,중구,5.624785677E9,29.7,7.03755793092E11,12.5
서울특별시,중랑구,5.624785677E9,29.7,6.0483251961E10,1.1
세종특별자치시,세종특별자치시,4.8138574E7,0.3,4.8138574227E10,100.0
울산광역시,남구,2.5572893E8,1.4,1.08725729882E11,42.5
울산광역시,동구,2.5572893E8,1.4,2.1780615684E10,8.5
울산광역시,북구,2.5572893E8,1.4,4.3432671771E10,17.0
울산광역시,울주군,2.5572893E8,1.4,5.2882834958E10,20.7
울산광역시,중구,2.5572893E8,1.4,2.8907077847E10,11.3
인천광역시,강화군,7.80811224E8,4.1,2.8023699691E10,3.6
인천광역시,계양구,7.80811224E8,4.1,4.600260916E10,5.9
인천광역시,남동구,7.80811224E8,4.1,1.08482557987E11,13.9
인천광역시,동구,7.80811224E8,4.1,2.5364285722E10,3.2
인천광역시,미추홀구,7.80811224E8,4.1,1.11489590437E11,14.3
인천광역시,부평구,7.80811224E8,4.1,8.5125445241E10,10.9
인천광역시,서구,7.80811224E8,4.1,8.2643110779E10,10.6
인천광역시,연수구,7.80811224E8,4.1,1.39310138348E11,17.8
인천광역시,옹진군,7.80811224E8,4.1,6.877072729E9,0.9
인천광역시,중구,7.80811224E8,4.1,1.47492714151E11,18.9
전라남도,강진군,4.34824128E8,2.3,6.716281426E9,1.5
전라남도,고흥군,4.34824128E8,2.3,6.112796589E9,1.4
전라남도,곡성군,4.34824128E8,2.3,9.154404406E9,2.1
전라남도,광양시,4.34824128E8,2.3,2.3679268023E10,5.4
전라남도,구례군,4.34824128E8,2.3,5.108030554E9,1.2
전라남도,나주시,4.34824128E8,2.3,2.5406626173E10,5.8
전라남도,담양군,4.34824128E8,2.3,2.4172496185E10,5.6
전라남도,목포시,4.34824128E8,2.3,5.5787544099E10,12.8
전라남도,무안군,4.34824128E8,2.3,3.5828949165E10,8.2
전라남도,보성군,4.34824128E8,2.3,8.134097757E9,1.9
전라남도,순천시,4.34824128E8,2.3,5.6211199916E10,12.9
전라남도,신안군,4.34824128E8,2.3,4.074941726E9,0.9
전라남도,여수시,4.34824128E8,2.3,8.3613810058E10,19.2
전라남도,영광군,4.34824128E8,2.3,8.997863048E9,2.1
전라남도,영암군,4.34824128E8,2.3,1.3138344329E10,3.0
전라남도,완도군,4.34824128E8,2.3,5.171337663E9,1.2
전라남도,장성군,4.34824128E8,2.3,1.0462216233E10,2.4
전라남도,장흥군,4.34824128E8,2.3,6.796792874E9,1.6
전라남도,진도군,4.34824128E8,2.3,8.594003342E9,2.0
전라남도,함평군,4.34824128E8,2.3,7.385649011E9,1.7
전라남도,해남군,4.34824128E8,2.3,1.1740840836E10,2.7
전라남도,화순군,4.34824128E8,2.3,1.8536634292E10,4.3
전라북도,고창군,3.92817119E8,2.1,1.255822205E10,3.2
전라북도,군산시,3.92817119E8,2.1,5.2330078312E10,13.3
전라북도,김제시,3.92817119E8,2.1,1.8516364566E10,4.7
전라북도,남원시,3.92817119E8,2.1,1.776725592E10,4.5
전라북도,무주군,3.92817119E8,2.1,1.1452319668E10,2.9
전라북도,부안군,3.92817119E8,2.1,1.188143439E10,3.0
전라북도,순창군,3.92817119E8,2.1,3.977095544E9,1.0
전라북도,완주군,3.92817119E8,2.1,2.2313965994E10,5.7
전라북도,익산시,3.92817119E8,2.1,3.4619209578E10,8.8
전라북도,임실군,3.92817119E8,2.1,7.481559857E9,1.9
전라북도,장수군,3.92817119E8,2.1,2.914086418E9,0.7
전라북도,전주시 덕진구,3.92817119E8,2.1,6.5159494458E10,16.6
전라북도,전주시 완산구,3.92817119E8,2.1,1.12913681672E11,28.7
전라북도,정읍시,3.92817119E8,2.1,1.4820924262E10,3.8
전라북도,진안군,3.92817119E8,2.1,4.111426454E9,1.0
제주특별자치도,서귀포시,6.22297797E8,3.3,2.18362888653E11,35.1
제주특별자치도,제주시,6.22297797E8,3.3,4.03934908707E11,64.9
충청남도,계룡시,5.4648262E8,2.9,7.284151479E9,1.3
충청남도,공주시,5.4648262E8,2.9,3.2229960595E10,5.9
충청남도,금산군,5.4648262E8,2.9,8.753255965E9,1.6
충청남도,논산시,5.4648262E8,2.9,1.9541635936E10,3.6
충청남도,당진시,5.4648262E8,2.9,4.1285926878E10,7.6
충청남도,보령시,5.4648262E8,2.9,3.0617080392E10,5.6
충청남도,부여군,5.4648262E8,2.9,2.3873062417E10,4.4
충청남도,서산시,5.4648262E8,2.9,3.2473304941E10,5.9
충청남도,서천군,5.4648262E8,2.9,7.645389508E9,1.4
충청남도,아산시,5.4648262E8,2.9,7.0057942715E10,12.8
충청남도,예산군,5.4648262E8,2.9,1.7391700896E10,3.2
충청남도,천안시 동남구,5.4648262E8,2.9,9.0371818334E10,16.5
충청남도,천안시 서북구,5.4648262E8,2.9,1.16104395125E11,21.2
충청남도,청양군,5.4648262E8,2.9,3.234248663E9,0.6
충청남도,태안군,5.4648262E8,2.9,2.7772132085E10,5.1
충청남도,홍성군,5.4648262E8,2.9,1.7846614168E10,3.3
충청북도,괴산군,4.73619669E8,2.5,6.316740658E9,1.3
충청북도,단양군,4.73619669E8,2.5,1.2102686533E10,2.6
충청북도,보은군,4.73619669E8,2.5,7.883110642E9,1.7
충청북도,영동군,4.73619669E8,2.5,4.445413084E9,0.9
충청북도,옥천군,4.73619669E8,2.5,7.650326913E9,1.6
충청북도,음성군,4.73619669E8,2.5,3.3986430282E10,7.2
충청북도,제천시,4.73619669E8,2.5,3.3394913008E10,7.1
충청북도,증평군,4.73619669E8,2.5,9.013848268E9,1.9
충청북도,진천군,4.73619669E8,2.5,2.7323870474E10,5.8
충청북도,청주시 상당구,4.73619669E8,2.5,5.3428428614E10,11.3
충청북도,청주시 서원구,4.73619669E8,2.5,5.2712768558E10,11.1
충청북도,청주시 청원구,4.73619669E8,2.5,5.6220548926E10,11.9
충청북도,청주시 흥덕구,4.73619669E8,2.5,1.01180485012E11,21.4
충청북도,충주시,4.73619669E8,2.5,6.7960098059E10,14.3
