광역지자체 명,기초지자체 명,광역지자체 지출액,광역지자체 지출액 비율,기초지자체 지출액,기초지자체 지출액 비율
서울특별시,강북구,9.295683021E9,28.6,1.34721585128E11,1.4
서울특별시,강서구,9.295683021E9,28.6,4.88834356755E11,5.3
서울특별시,관악구,9.295683021E9,28.6,2.22267004637E11,2.4
서울특별시,광진구,9.295683021E9,28.6,2.49465671337E11,2.7
서울특별시,구로구,9.295683021E9,28.6,2.47451688757E11,2.7
서울특별시,금천구,9.295683021E9,28.6,2.62692384196E11,2.8
서울특별시,노원구,9.295683021E9,28.6,2.28796180712E11,2.5
서울특별시,도봉구,9.295683021E9,28.6,1.07732919063E11,1.2
서울특별시,동대문구,9.295683021E9,28.6,1.81170796225E11,1.9
서울특별시,동작구,9.295683021E9,28.6,1.69321863258E11,1.8
서울특별시,마포구,9.295683021E9,28.6,4.88724249361E11,5.3
서울특별시,서대문구,9.295683021E9,28.6,2.04493592237E11,2.2
서울특별시,서초구,9.295683021E9,28.6,9.16844329917E11,9.9
서울특별시,성동구,9.295683021E9,28.6,2.71168350162E11,2.9
서울특별시,성북구,9.295683021E9,28.6,1.48361780145E11,1.6
서울특별시,송파구,9.295683021E9,28.6,5.97231683734E11,6.4
서울특별시,양천구,9.295683021E9,28.6,1.77960756933E11,1.9
서울특별시,영등포구,9.295683021E9,28.6,5.26577178486E11,5.7
서울특별시,용산구,9.295683021E9,28.6,3.39042792484E11,3.6
서울특별시,은평구,9.295683021E9,28.6,1.58509414523E11,1.7
서울특별시,종로구,9.295683021E9,28.6,4.39341384588E11,4.7
서울특별시,중구,9.295683021E9,28.6,1.047084143265E12,11.3
서울특별시,중랑구,9.295683021E9,28.6,1.20310286368E11,1.3
세종특별자치시,세종특별자치시,8.8046497E7,0.3,8.804649711E10,100.0
울산광역시,남구,4.88142066E8,1.5,2.10132128307E11,43.0
울산광역시,동구,4.88142066E8,1.5,4.1431282206E10,8.5
울산광역시,북구,4.88142066E8,1.5,8.3462317326E10,17.1
울산광역시,울주군,4.88142066E8,1.5,9.3494877406E10,19.2
울산광역시,중구,4.88142066E8,1.5,5.9621460366E10,12.2
인천광역시,강화군,1.49596175E9,4.6,5.2607170801E10,3.5
인천광역시,계양구,1.49596175E9,4.6,9.708072582E10,6.5
인천광역시,남동구,1.49596175E9,4.6,2.26768278925E11,15.2
인천광역시,동구,1.49596175E9,4.6,5.5686297099E10,3.7
인천광역시,미추홀구,1.49596175E9,4.6,2.02906942799E11,13.6
인천광역시,부평구,1.49596175E9,4.6,1.86324499344E11,12.5
인천광역시,서구,1.49596175E9,4.6,1.66605408065E11,11.1
인천광역시,연수구,1.49596175E9,4.6,2.41519734729E11,16.1
인천광역시,옹진군,1.49596175E9,4.6,1.3589577974E10,0.9
인천광역시,중구,1.49596175E9,4.6,2.52873114418E11,16.9
전라남도,강진군,7.98699949E8,2.5,1.15742871E10,1.4
전라남도,고흥군,7.98699949E8,2.5,1.1930615701E10,1.5
전라남도,곡성군,7.98699949E8,2.5,1.3054189918E10,1.6
전라남도,광양시,7.98699949E8,2.5,6.2849887064E10,7.9
전라남도,구례군,7.98699949E8,2.5,7.607738816E9,1.0
전라남도,나주시,7.98699949E8,2.5,4.4758177374E10,5.6
전라남도,담양군,7.98699949E8,2.5,4.1885594131E10,5.2
전라남도,목포시,7.98699949E8,2.5,1.09208669508E11,13.7
전라남도,무안군,7.98699949E8,2.5,6.1358451148E10,7.7
전라남도,보성군,7.98699949E8,2.5,1.3047528804E10,1.6
전라남도,순천시,7.98699949E8,2.5,1.06620849058E11,13.3
전라남도,신안군,7.98699949E8,2.5,7.320620529E9,0.9
전라남도,여수시,7.98699949E8,2.5,1.52195176903E11,19.1
전라남도,영광군,7.98699949E8,2.5,1.6810966408E10,2.1
전라남도,영암군,7.98699949E8,2.5,2.1954827921E10,2.7
전라남도,완도군,7.98699949E8,2.5,1.0904857882E10,1.4
전라남도,장성군,7.98699949E8,2.5,1.7643511383E10,2.2
전라남도,장흥군,7.98699949E8,2.5,1.1119196277E10,1.4
전라남도,진도군,7.98699949E8,2.5,1.4487450429E10,1.8
전라남도,함평군,7.98699949E8,2.5,1.2032103651E10,1.5
전라남도,해남군,7.98699949E8,2.5,1.9074112233E10,2.4
전라남도,화순군,7.98699949E8,2.5,3.1261137046E10,3.9
전라북도,고창군,7.21675988E8,2.2,2.222662708E10,3.1
전라북도,군산시,7.21675988E8,2.2,1.00112288783E11,13.9
전라북도,김제시,7.21675988E8,2.2,2.835065456E10,3.9
전라북도,남원시,7.21675988E8,2.2,3.0109079453E10,4.2
전라북도,무주군,7.21675988E8,2.2,1.5143856448E10,2.1
전라북도,부안군,7.21675988E8,2.2,2.2118281378E10,3.1
전라북도,순창군,7.21675988E8,2.2,6.945185527E9,1.0
전라북도,완주군,7.21675988E8,2.2,4.1707703496E10,5.8
전라북도,익산시,7.21675988E8,2.2,7.1183804057E10,9.9
전라북도,임실군,7.21675988E8,2.2,1.1994398446E10,1.7
전라북도,장수군,7.21675988E8,2.2,5.020874346E9,0.7
전라북도,전주시 덕진구,7.21675988E8,2.2,1.15391802725E11,16.0
전라북도,전주시 완산구,7.21675988E8,2.2,2.14615074181E11,29.7
전라북도,정읍시,7.21675988E8,2.2,2.9337415986E10,4.1
전라북도,진안군,7.21675988E8,2.2,7.41894108E9,1.0
제주특별자치도,서귀포시,8.1158415E8,2.5,2.67619170146E11,33.0
제주특별자치도,제주시,8.1158415E8,2.5,5.43964980275E11,67.0
충청남도,계룡시,9.7565501E8,3.0,1.4284275501E10,1.5
충청남도,공주시,9.7565501E8,3.0,5.8454764005E10,6.0
충청남도,금산군,9.7565501E8,3.0,1.5497767505E10,1.6
충청남도,논산시,9.7565501E8,3.0,3.4515090974E10,3.5
충청남도,당진시,9.7565501E8,3.0,7.5742041185E10,7.8
충청남도,보령시,9.7565501E8,3.0,5.3003456797E10,5.4
충청남도,부여군,9.7565501E8,3.0,4.0782617528E10,4.2
충청남도,서산시,9.7565501E8,3.0,6.6225656429E10,6.8
충청남도,서천군,9.7565501E8,3.0,1.4785541772E10,1.5
충청남도,아산시,9.7565501E8,3.0,1.30348585544E11,13.4
충청남도,예산군,9.7565501E8,3.0,2.8584677428E10,2.9
충청남도,천안시 동남구,9.7565501E8,3.0,1.57484807595E11,16.1
충청남도,천안시 서북구,9.7565501E8,3.0,2.02651350195E11,20.8
충청남도,청양군,9.7565501E8,3.0,4.522026859E9,0.5
충청남도,태안군,9.7565501E8,3.0,4.6263551059E10,4.7
충청남도,홍성군,9.7565501E8,3.0,3.2508799723E10,3.3
충청북도,괴산군,8.84887129E8,2.7,1.0586846063E10,1.2
충청북도,단양군,8.84887129E8,2.7,2.0912081411E10,2.4
충청북도,보은군,8.84887129E8,2.7,1.404933565E10,1.6
충청북도,영동군,8.84887129E8,2.7,8.417842604E9,1.0
충청북도,옥천군,8.84887129E8,2.7,1.4301428972E10,1.6
충청북도,음성군,8.84887129E8,2.7,6.1436621849E10,6.9
충청북도,제천시,8.84887129E8,2.7,5.3818091829E10,6.1
충청북도,증평군,8.84887129E8,2.7,1.6296021186E10,1.8
충청북도,진천군,8.84887129E8,2.7,5.0049141042E10,5.7
충청북도,청주시 상당구,8.84887129E8,2.7,1.06194327603E11,12.0
충청북도,청주시 서원구,8.84887129E8,2.7,1.09846638199E11,12.4
충청북도,청주시 청원구,8.84887129E8,2.7,1.10053700972E11,12.4
충청북도,청주시 흥덕구,8.84887129E8,2.7,1.92303044432E11,21.7
충청북도,충주시,8.84887129E8,2.7,1.16622007344E11,13.2
