광역지자체 명,기초지자체 명,광역지자체 지출액,광역지자체 지출액 비율,기초지자체 지출액,기초지자체 지출액 비율
경상남도,창원시 마산합포구,1.424845144E9,3.9,1.10286004439E11,7.7
경상남도,창원시 마산회원구,1.424845144E9,3.9,7.7732397037E10,5.5
경상남도,창원시 성산구,1.424845144E9,3.9,1.83415072985E11,12.9
경상남도,창원시 의창구,1.424845144E9,3.9,1.04309797141E11,7.3
경상남도,창원시 진해구,1.424845144E9,3.9,7.5236078147E10,5.3
경상남도,통영시,1.424845144E9,3.9,6.7491290662E10,4.7
경상남도,하동군,1.424845144E9,3.9,1.1736821259E10,0.8
경상남도,함안군,1.424845144E9,3.9,2.2667183661E10,1.6
경상남도,함양군,1.424845144E9,3.9,1.0051020187E10,0.7
경상남도,합천군,1.424845144E9,3.9,1.4149361272E10,1.0
경상북도,경산시,1.08941339E9,3.0,1.16013888747E11,10.6
경상북도,경주시,1.08941339E9,3.0,1.86089286469E11,17.1
경상북도,고령군,1.08941339E9,3.0,1.0692186488E10,1.0
경상북도,구미시,1.08941339E9,3.0,1.26041282835E11,11.6
경상북도,군위군,1.08941339E9,3.0,1.6284735484E10,1.5
경상북도,김천시,1.08941339E9,3.0,4.4338386325E10,4.1
경상북도,문경시,1.08941339E9,3.0,2.9559054012E10,2.7
경상북도,봉화군,1.08941339E9,3.0,4.573318846E9,0.4
경상북도,상주시,1.08941339E9,3.0,2.572695389E10,2.4
경상북도,성주군,1.08941339E9,3.0,9.738654176E9,0.9
경상북도,안동시,1.08941339E9,3.0,6.0086012598E10,5.5
경상북도,영덕군,1.08941339E9,3.0,2.5614963352E10,2.4
경상북도,영양군,1.08941339E9,3.0,1.289430077E9,0.1
경상북도,영주시,1.08941339E9,3.0,3.0500157298E10,2.8
경상북도,영천시,1.08941339E9,3.0,3.3100124474E10,3.0
경상북도,예천군,1.08941339E9,3.0,1.2628714873E10,1.2
경상북도,울릉군,1.08941339E9,3.0,4.359984265E9,0.4
경상북도,울진군,1.08941339E9,3.0,2.1217341815E10,1.9
경상북도,의성군,1.08941339E9,3.0,1.371203958E10,1.3
경상북도,청도군,1.08941339E9,3.0,2.4342197153E10,2.2
경상북도,청송군,1.08941339E9,3.0,8.642174064E9,0.8
경상북도,칠곡군,1.08941339E9,3.0,5.5971964465E10,5.1
경상북도,포항시 남구,1.08941339E9,3.0,1.01902214644E11,9.4
경상북도,포항시 북구,1.08941339E9,3.0,1.26988324327E11,11.7
광주광역시,광산구,8.98548322E8,2.5,1.94374043755E11,21.6
광주광역시,남구,8.98548322E8,2.5,6.5340334465E10,7.3
광주광역시,동구,8.98548322E8,2.5,1.47428198594E11,16.4
광주광역시,북구,8.98548322E8,2.5,1.40818678958E11,15.7
광주광역시,서구,8.98548322E8,2.5,3.50587065764E11,39.0
대구광역시,남구,1.498921223E9,4.1,6.0457016464E10,4.0
대구광역시,달서구,1.498921223E9,4.1,2.28417408606E11,15.2
대구광역시,달성군,1.498921223E9,4.1,7.2496836514E10,4.8
대구광역시,동구,1.498921223E9,4.1,3.55351173174E11,23.7
대구광역시,북구,1.498921223E9,4.1,1.72702465295E11,11.5
대구광역시,서구,1.498921223E9,4.1,8.4284417699E10,5.6
대구광역시,수성구,1.498921223E9,4.1,1.98771993593E11,13.3
대구광역시,중구,1.498921223E9,4.1,3.26439911276E11,21.8
대전광역시,대덕구,1.131025029E9,3.1,4.9618049514E10,4.4
대전광역시,동구,1.131025029E9,3.1,4.65765910547E11,41.2
대전광역시,서구,1.131025029E9,3.1,2.71808911408E11,24.0
대전광역시,유성구,1.131025029E9,3.1,2.03777653774E11,18.0
대전광역시,중구,1.131025029E9,3.1,1.40054503639E11,12.4
부산광역시,강서구,2.843711806E9,7.8,1.31424828808E11,4.6
부산광역시,금정구,2.843711806E9,7.8,1.41605582107E11,5.0
부산광역시,기장군,2.843711806E9,7.8,3.02735028223E11,10.6
부산광역시,남구,2.843711806E9,7.8,1.06432110087E11,3.7
부산광역시,동구,2.843711806E9,7.8,8.3471222247E10,2.9
부산광역시,동래구,2.843711806E9,7.8,1.78473023255E11,6.3
부산광역시,부산진구,2.843711806E9,7.8,4.06971523138E11,14.3
부산광역시,북구,2.843711806E9,7.8,3.05451323456E11,10.7
부산광역시,사상구,2.843711806E9,7.8,1.19878940984E11,4.2
부산광역시,사하구,2.843711806E9,7.8,8.7504220759E10,3.1
부산광역시,서구,2.843711806E9,7.8,4.4543761514E10,1.6
부산광역시,수영구,2.843711806E9,7.8,1.38663029134E11,4.9
부산광역시,연제구,2.843711806E9,7.8,1.4219889747E11,5.0
부산광역시,영도구,2.843711806E9,7.8,3.1714990898E10,1.1
부산광역시,중구,2.843711806E9,7.8,1.79512965644E11,6.3
부산광역시,해운대구,2.843711806E9,7.8,4.4313035805E11,15.6
서울특별시,강남구,1.0958520024E10,30.1,1.582288981247E12,14.4
서울특별시,강동구,1.0958520024E10,30.1,2.20805398719E11,2.0
서울특별시,강북구,1.0958520024E10,30.1,1.54791190539E11,1.4
서울특별시,강서구,1.0958520024E10,30.1,6.65902775481E11,6.1
서울특별시,관악구,1.0958520024E10,30.1,2.60140715623E11,2.4
서울특별시,광진구,1.0958520024E10,30.1,3.0173952083E11,2.8
서울특별시,구로구,1.0958520024E10,30.1,2.809420903E11,2.6
서울특별시,금천구,1.0958520024E10,30.1,3.0350156156E11,2.8
서울특별시,노원구,1.0958520024E10,30.1,2.56554581052E11,2.3
서울특별시,도봉구,1.0958520024E10,30.1,1.16198842875E11,1.1
서울특별시,동대문구,1.0958520024E10,30.1,2.11041792961E11,1.9
서울특별시,동작구,1.0958520024E10,30.1,2.03004871877E11,1.9
서울특별시,마포구,1.0958520024E10,30.1,5.77302966857E11,5.3
서울특별시,서대문구,1.0958520024E10,30.1,2.52567691858E11,2.3
서울특별시,서초구,1.0958520024E10,30.1,1.068060705658E12,9.7
서울특별시,성동구,1.0958520024E10,30.1,2.90512446063E11,2.7
서울특별시,성북구,1.0958520024E10,30.1,1.71019795239E11,1.6
서울특별시,송파구,1.0958520024E10,30.1,6.90119303523E11,6.3
서울특별시,양천구,1.0958520024E10,30.1,1.93225075112E11,1.8
서울특별시,영등포구,1.0958520024E10,30.1,5.91694607561E11,5.4
서울특별시,용산구,1.0958520024E10,30.1,4.30282233713E11,3.9
서울특별시,은평구,1.0958520024E10,30.1,1.79808383811E11,1.6
서울특별시,종로구,1.0958520024E10,30.1,5.73046184521E11,5.2
서울특별시,중구,1.0958520024E10,30.1,1.249025993951E12,11.4
서울특별시,중랑구,1.0958520024E10,30.1,1.34942313318E11,1.2
세종특별자치시,세종특별자치시,9.2852286E7,0.3,9.2852286135E10,100.0
울산광역시,남구,5.34625971E8,1.5,2.37223689226E11,44.4
울산광역시,동구,5.34625971E8,1.5,4.6111737948E10,8.6
울산광역시,북구,5.34625971E8,1.5,8.9463721025E10,16.7
울산광역시,울주군,5.34625971E8,1.5,9.4527058404E10,17.7
울산광역시,중구,5.34625971E8,1.5,6.7299764213E10,12.6
인천광역시,강화군,1.797619724E9,4.9,5.2649830635E10,2.9
인천광역시,계양구,1.797619724E9,4.9,1.10348179124E11,6.1
인천광역시,남동구,1.797619724E9,4.9,2.58160353265E11,14.4
인천광역시,동구,1.797619724E9,4.9,5.4242806915E10,3.0
인천광역시,미추홀구,1.797619724E9,4.9,2.2411696099E11,12.5
인천광역시,부평구,1.797619724E9,4.9,2.16326939287E11,12.0
인천광역시,서구,1.797619724E9,4.9,1.78660782229E11,9.9
인천광역시,연수구,1.797619724E9,4.9,2.58230498687E11,14.4
인천광역시,옹진군,1.797619724E9,4.9,1.3158535368E10,0.7
인천광역시,중구,1.797619724E9,4.9,4.31724837768E11,24.0
전라남도,강진군,8.3788515E8,2.3,1.1894828463E10,1.4
전라남도,고흥군,8.3788515E8,2.3,1.1514085237E10,1.4
전라남도,곡성군,8.3788515E8,2.3,1.3075527471E10,1.6
전라남도,광양시,8.3788515E8,2.3,6.8405271404E10,8.2
전라남도,구례군,8.3788515E8,2.3,8.397011007E9,1.0
전라남도,나주시,8.3788515E8,2.3,4.7290261578E10,5.6
전라남도,담양군,8.3788515E8,2.3,4.2462596476E10,5.1
전라남도,목포시,8.3788515E8,2.3,1.18165408769E11,14.1
전라남도,무안군,8.3788515E8,2.3,6.359333416E10,7.6
전라남도,보성군,8.3788515E8,2.3,1.382642916E10,1.7
전라남도,순천시,8.3788515E8,2.3,1.21613719764E11,14.5
전라남도,신안군,8.3788515E8,2.3,6.938647453E9,0.8
전라남도,여수시,8.3788515E8,2.3,1.54588468685E11,18.4
전라남도,영광군,8.3788515E8,2.3,1.7042035199E10,2.0
전라남도,영암군,8.3788515E8,2.3,2.0815446687E10,2.5
전라남도,완도군,8.3788515E8,2.3,1.1004968682E10,1.3
전라남도,장성군,8.3788515E8,2.3,1.782623783E10,2.1
전라남도,장흥군,8.3788515E8,2.3,1.1046708857E10,1.3
전라남도,진도군,8.3788515E8,2.3,1.4588788763E10,1.7
전라남도,함평군,8.3788515E8,2.3,1.213600808E10,1.4
전라남도,해남군,8.3788515E8,2.3,1.9337410107E10,2.3
전라남도,화순군,8.3788515E8,2.3,3.2321955921E10,3.9
전라북도,고창군,7.89336968E8,2.2,2.2145049027E10,2.8
전라북도,군산시,7.89336968E8,2.2,1.19288579024E11,15.1
전라북도,김제시,7.89336968E8,2.2,2.3879640188E10,3.0
전라북도,남원시,7.89336968E8,2.2,3.1920886856E10,4.0
전라북도,무주군,7.89336968E8,2.2,1.7476918118E10,2.2
전라북도,부안군,7.89336968E8,2.2,2.3410456579E10,3.0
전라북도,순창군,7.89336968E8,2.2,7.204326755E9,0.9
전라북도,완주군,7.89336968E8,2.2,4.461460172E10,5.7
전라북도,익산시,7.89336968E8,2.2,7.857763816E10,10.0
전라북도,임실군,7.89336968E8,2.2,1.2178429361E10,1.5
전라북도,장수군,7.89336968E8,2.2,4.92192409E9,0.6
전라북도,전주시 덕진구,7.89336968E8,2.2,1.25720053896E11,15.9
전라북도,전주시 완산구,7.89336968E8,2.2,2.39434724352E11,30.3
전라북도,정읍시,7.89336968E8,2.2,3.1132118418E10,3.9
전라북도,진안군,7.89336968E8,2.2,7.43162123E9,0.9
제주특별자치도,서귀포시,8.22292515E8,2.3,2.63208781431E11,32.0
제주특별자치도,제주시,8.22292515E8,2.3,5.59083733477E11,68.0
충청남도,계룡시,1.057060141E9,2.9,1.4903923379E10,1.4
충청남도,공주시,1.057060141E9,2.9,6.4380519844E10,6.1
충청남도,금산군,1.057060141E9,2.9,1.6628103933E10,1.6
충청남도,논산시,1.057060141E9,2.9,3.591707415E10,3.4
충청남도,당진시,1.057060141E9,2.9,7.9353076412E10,7.5
충청남도,보령시,1.057060141E9,2.9,5.6227807244E10,5.3
충청남도,부여군,1.057060141E9,2.9,4.3325696392E10,4.1
충청남도,서산시,1.057060141E9,2.9,6.9001759331E10,6.5
충청남도,서천군,1.057060141E9,2.9,1.5043225785E10,1.4
충청남도,아산시,1.057060141E9,2.9,1.4056619287E11,13.3
충청남도,예산군,1.057060141E9,2.9,3.1817573199E10,3.0
충청남도,천안시 동남구,1.057060141E9,2.9,1.81541582652E11,17.2
충청남도,천안시 서북구,1.057060141E9,2.9,2.23121984272E11,21.1
충청남도,청양군,1.057060141E9,2.9,4.97938414E9,0.5
충청남도,태안군,1.057060141E9,2.9,4.5435153613E10,4.3
충청남도,홍성군,1.057060141E9,2.9,3.4817083452E10,3.3
충청북도,괴산군,9.46636824E8,2.6,1.1169759887E10,1.2
충청북도,단양군,9.46636824E8,2.6,2.2712237075E10,2.4
충청북도,보은군,9.46636824E8,2.6,1.4464448055E10,1.5
충청북도,영동군,9.46636824E8,2.6,9.299778073E9,1.0
충청북도,옥천군,9.46636824E8,2.6,1.5416871453E10,1.6
충청북도,음성군,9.46636824E8,2.6,6.350640503E10,6.7
충청북도,제천시,9.46636824E8,2.6,5.9415113575E10,6.3
충청북도,증평군,9.46636824E8,2.6,1.6683337917E10,1.8
충청북도,진천군,9.46636824E8,2.6,4.7665545614E10,5.0
충청북도,청주시 상당구,9.46636824E8,2.6,1.15315720358E11,12.2
충청북도,청주시 서원구,9.46636824E8,2.6,1.19429642584E11,12.6
충청북도,청주시 청원구,9.46636824E8,2.6,1.2005962086E11,12.7
충청북도,청주시 흥덕구,9.46636824E8,2.6,2.1027215062E11,22.2
충청북도,충주시,9.46636824E8,2.6,1.21226193053E11,12.8
